symbol,accuracy
FLOKI_USD,0.7377450980392157
FLOW_USD,0.7171717171717171
FLUID_USD,0.7480916030534351
FLR_USD,0.7743732590529248
FORT_USD,0.7052154195011338
FORTH_USD,0.7436823104693141
FUN1_USD,0.5652173913043478
FOX_USD,0.647244094488189
GFI_USD,0.7303754266211604
GHST_USD,0.6556291390728477
GIGA_USD,0.6820728291316527
GLM_USD,0.6882183908045977
GMT_USD,0.6962843295638126
GNO_USD,0.7981770833333334
GODS_USD,0.7189952904238619
GRT_USD,0.7349624060150376
GST_USD,0.6484018264840182
G_USD,0.759493670886076
GTC_USD,0.756578947368421
HBAR_USD,0.7592067988668555
HFT_USD,0.7251655629139073
HIGH_USD,0.7402402402402403
HNT_USD,0.7019774011299436
HOME_USD,0.7323688969258589
HONEY_USD,0.603448275862069
HOPR_USD,0.770764119601329
